UPI,Province,Sector,Cell,Parcel
2/26/06/06/0606,2,26,06,0606
2/26/06/06/0607,2,26,06,0607
2/26/06/06/0608,2,26,06,0608
2/26/06/06/0609,2,26,06,0609
2/26/06/06/0610,2,26,06,0610
2/26/06/06/0611,2,26,06,0611
2/26/06/06/0612,2,26,06,0612
2/26/06/06/0613,2,26,06,0613
2/26/06/07/0701,2,26,06,0701
2/26/06/07/0702,2,26,06,0702
2/26/06/07/0703,2,26,06,0703
2/26/06/07/0704,2,26,06,0704
2/26/06/07/0705,2,26,06,0705
2/26/06/07/0706,2,26,06,0706
2/26/06/07/0707,2,26,06,0707
2/26/06/07/0708,2,26,06,0708
2/26/07/01/0101,2,26,07,0101
2/26/07/01/0102,2,26,07,0102
2/26/07/01/0103,2,26,07,0103
2/26/07/01/0104,2,26,07,0104
2/26/07/01/0105,2,26,07,0105
2/26/07/01/0106,2,26,07,0106
2/26/07/01/0107,2,26,07,0107
2/26/07/02/0201,2,26,07,0201
2/26/07/02/0202,2,26,07,0202
2/26/07/02/0203,2,26,07,0203
2/26/07/02/0204,2,26,07,0204
2/26/07/02/0205,2,26,07,0205
2/26/07/03/0301,2,26,07,0301
2/26/07/03/0302,2,26,07,0302
2/26/07/03/0303,2,26,07,0303
2/26/07/03/0304,2,26,07,0304
2/26/07/04/0401,2,26,07,0401
2/26/07/04/0402,2,26,07,0402
2/26/07/04/0403,2,26,07,0403
2/26/07/04/0404,2,26,07,0404
2/26/07/04/0405,2,26,07,0405
2/26/07/04/0406,2,26,07,0406
2/26/07/04/0407,2,26,07,0407
2/26/07/05/0501,2,26,07,0501
2/26/07/05/0502,2,26,07,0502
2/26/07/05/0503,2,26,07,0503
2/26/07/05/0504,2,26,07,0504
2/26/07/06/0601,2,26,07,0601
2/26/07/06/0602,2,26,07,0602
2/26/07/06/0603,2,26,07,0603
2/26/07/06/0604,2,26,07,0604
2/26/07/06/0605,2,26,07,0605
2/26/07/06/0606,2,26,07,0606
2/26/07/06/0607,2,26,07,0607
2/26/07/07/0701,2,26,07,0701
2/26/07/07/0702,2,26,07,0702
2/26/07/07/0703,2,26,07,0703
2/26/07/07/0704,2,26,07,0704
2/26/07/07/0705,2,26,07,0705
2/26/07/07/0706,2,26,07,0706
2/26/07/08/0801,2,26,07,0801
2/26/07/08/0802,2,26,07,0802
2/26/07/08/0803,2,26,07,0803
2/26/07/08/0804,2,26,07,0804
2/26/07/08/0805,2,26,07,0805
2/26/08/01/0101,2,26,08,0101
2/26/08/01/0102,2,26,08,0102
2/26/08/01/0103,2,26,08,0103
2/26/08/01/0104,2,26,08,0104
2/26/08/01/0105,2,26,08,0105
2/26/08/01/0106,2,26,08,0106
2/26/08/01/0107,2,26,08,0107
2/26/08/02/0201,2,26,08,0201
2/26/08/02/0202,2,26,08,0202
2/26/08/02/0203,2,26,08,0203
2/26/08/02/0204,2,26,08,0204
2/26/08/03/0301,2,26,08,0301
2/26/08/03/0302,2,26,08,0302
2/26/08/03/0303,2,26,08,0303
2/26/08/03/0304,2,26,08,0304
2/26/08/03/0305,2,26,08,0305
2/26/08/04/0401,2,26,08,0401
2/26/08/04/0402,2,26,08,0402
2/26/08/04/0403,2,26,08,0403
2/26/08/04/0404,2,26,08,0404
2/26/08/04/0405,2,26,08,0405
2/26/08/04/0406,2,26,08,0406
2/26/08/04/0407,2,26,08,0407
2/26/08/05/0501,2,26,08,0501
2/26/08/05/0502,2,26,08,0502
2/26/08/05/0503,2,26,08,0503
2/26/08/06/0601,2,26,08,0601
2/26/08/06/0602,2,26,08,0602
2/26/08/06/0603,2,26,08,0603
2/26/08/06/0604,2,26,08,0604
2/26/08/06/0605,2,26,08,0605
2/26/08/06/0606,2,26,08,0606
2/26/08/06/0607,2,26,08,0607
2/26/08/06/0608,2,26,08,0608
2/26/08/07/0711,2,26,08,0711
2/26/08/07/0712,2,26,08,0712
2/26/09/01/0101,2,26,09,0101
2/26/09/01/0102,2,26,09,0102
2/26/09/01/0103,2,26,09,0103
2/26/09/01/0104,2,26,09,0104
2/26/09/01/0105,2,26,09,0105
2/26/09/01/0106,2,26,09,0106
2/26/09/01/0107,2,26,09,0107
2/26/09/01/0108,2,26,09,0108
2/26/09/01/0109,2,26,09,0109
2/26/09/01/0110,2,26,09,0110
2/26/09/01/0111,2,26,09,0111
2/26/09/01/0112,2,26,09,0112
2/26/09/02/0201,2,26,09,0201
2/26/09/02/0202,2,26,09,0202
2/26/09/02/0203,2,26,09,0203
2/26/09/02/0204,2,26,09,0204
2/26/09/02/0205,2,26,09,0205
2/26/09/02/0206,2,26,09,0206
2/26/09/02/0207,2,26,09,0207
2/26/09/02/0208,2,26,09,0208
2/26/09/02/0209,2,26,09,0209
2/26/09/02/0210,2,26,09,0210
2/26/09/02/0211,2,26,09,0211
2/26/09/02/0212,2,26,09,0212
2/26/09/02/0213,2,26,09,0213
2/26/09/02/0214,2,26,09,0214
2/26/09/02/0215,2,26,09,0215
2/26/09/02/0216,2,26,09,0216
2/26/09/02/0217,2,26,09,0217
2/26/09/02/0218,2,26,09,0218
2/26/09/02/0219,2,26,09,0219
2/26/09/03/0301,2,26,09,0301
2/26/09/03/0302,2,26,09,0302
2/26/09/03/0303,2,26,09,0303
2/26/09/03/0304,2,26,09,0304
2/26/09/03/0305,2,26,09,0305
2/26/09/03/0306,2,26,09,0306
2/26/09/03/0307,2,26,09,0307
2/26/09/03/0308,2,26,09,0308
2/26/09/03/0309,2,26,09,0309
2/26/09/03/0310,2,26,09,0310
2/26/09/03/0311,2,26,09,0311
2/26/09/04/0401,2,26,09,0401
2/26/09/04/0402,2,26,09,0402
2/26/09/04/0403,2,26,09,0403
2/26/09/04/0404,2,26,09,0404
2/26/09/04/0405,2,26,09,0405
2/26/09/04/0406,2,26,09,0406
2/26/09/04/0407,2,26,09,0407
2/26/09/04/0408,2,26,09,0408
2/26/09/04/0409,2,26,09,0409
2/26/09/04/0410,2,26,09,0410
2/26/09/04/0411,2,26,09,0411
2/26/09/04/0412,2,26,09,0412
2/26/09/04/0413,2,26,09,0413
2/26/09/04/0414,2,26,09,0414
2/26/09/04/0415,2,26,09,0415
2/26/09/04/0416,2,26,09,0416
2/26/09/04/0417,2,26,09,0417
2/26/09/04/0418,2,26,09,0418
2/26/09/04/0419,2,26,09,0419
2/26/09/04/0420,2,26,09,0420
2/26/09/04/0421,2,26,09,0421
2/26/09/05/0501,2,26,09,0501
2/26/09/05/0502,2,26,09,0502
2/26/09/05/0503,2,26,09,0503
2/26/09/05/0504,2,26,09,0504
2/26/09/05/0505,2,26,09,0505
2/26/09/05/0506,2,26,09,0506
2/26/09/05/0507,2,26,09,0507
2/26/09/05/0508,2,26,09,0508
2/26/09/05/0509,2,26,09,0509
2/26/09/05/0510,2,26,09,0510
2/26/09/05/0511,2,26,09,0511
2/26/09/05/0512,2,26,09,0512
2/26/09/05/0513,2,26,09,0513
2/26/09/06/0601,2,26,09,0601
2/26/09/06/0602,2,26,09,0602
2/26/09/06/0603,2,26,09,0603
2/26/09/06/0604,2,26,09,0604
2/26/09/06/0605,2,26,09,0605
2/26/09/06/0606,2,26,09,0606
2/26/09/06/0607,2,26,09,0607
2/26/09/06/0608,2,26,09,0608
2/26/09/06/0609,2,26,09,0609
2/26/09/06/0610,2,26,09,0610
2/26/09/06/0611,2,26,09,0611
2/26/09/06/0612,2,26,09,0612
2/26/09/06/0613,2,26,09,0613
2/26/09/06/0614,2,26,09,0614
2/26/09/06/0615,2,26,09,0615
2/26/09/06/0616,2,26,09,0616
2/26/09/06/0617,2,26,09,0617
2/26/09/06/0618,2,26,09,0618
2/26/09/06/0619,2,26,09,0619
2/26/09/06/0620,2,26,09,0620
2/26/09/06/0621,2,26,09,0621
2/26/09/06/0622,2,26,09,0622
2/26/09/06/0623,2,26,09,0623
2/26/09/06/0624,2,26,09,0624
2/26/09/06/0625,2,26,09,0625
2/26/09/07/0701,2,26,09,0701
2/26/09/07/0702,2,26,09,0702
2/26/09/07/0703,2,26,09,0703
2/26/09/07/0704,2,26,09,0704
2/26/09/07/0705,2,26,09,0705
2/26/09/07/0706,2,26,09,0706
2/26/09/07/0707,2,26,09,0707
2/26/09/07/0708,2,26,09,0708
2/26/09/07/0709,2,26,09,0709
2/26/09/07/0710,2,26,09,0710
2/26/09/07/0711,2,26,09,0711
2/26/09/07/0712,2,26,09,0712
2/26/09/07/0713,2,26,09,0713
2/26/09/07/0714,2,26,09,0714
2/26/09/07/0715,2,26,09,0715
2/26/09/07/0716,2,26,09,0716
2/26/09/08/0801,2,26,09,0801
2/26/09/08/0802,2,26,09,0802
2/26/09/08/0803,2,26,09,0803
2/26/09/08/0804,2,26,09,0804
2/26/09/08/0805,2,26,09,0805
2/26/09/08/0806,2,26,09,0806
2/26/09/08/0807,2,26,09,0807
2/26/09/08/0808,2,26,09,0808
2/26/09/08/0809,2,26,09,0809
2/26/09/08/0810,2,26,09,0810
2/27/01/01/0101,2,27,01,0101
2/27/01/01/0102,2,27,01,0102
2/27/01/01/0103,2,27,01,0103
2/27/01/01/0104,2,27,01,0104
2/27/01/01/0105,2,27,01,0105
2/27/01/02/0201,2,27,01,0201
2/27/01/02/0202,2,27,01,0202
2/27/01/02/0203,2,27,01,0203
2/27/01/02/0204,2,27,01,0204
2/27/01/02/0205,2,27,01,0205
2/27/01/02/0206,2,27,01,0206
2/27/01/03/0301,2,27,01,0301
2/27/01/03/0302,2,27,01,0302
2/27/01/03/0303,2,27,01,0303
2/27/01/03/0304,2,27,01,0304
2/27/01/03/0305,2,27,01,0305
2/27/01/03/0306,2,27,01,0306
2/27/01/03/0307,2,27,01,0307
2/27/01/04/0401,2,27,01,0401
2/27/01/04/0402,2,27,01,0402
2/27/01/04/0403,2,27,01,0403
2/27/01/04/0404,2,27,01,0404
2/27/01/04/0405,2,27,01,0405
2/27/01/05/0501,2,27,01,0501
2/27/01/05/0502,2,27,01,0502
2/27/01/05/0503,2,27,01,0503
2/27/01/05/0504,2,27,01,0504
2/27/01/05/0505,2,27,01,0505
2/27/01/05/0506,2,27,01,0506
2/27/01/06/0601,2,27,01,0601
2/27/01/06/0602,2,27,01,0602
2/27/01/06/0603,2,27,01,0603
2/27/01/06/0604,2,27,01,0604
2/27/01/06/0605,2,27,01,0605
2/27/02/01/0101,2,27,02,0101
2/27/02/01/0102,2,27,02,0102
2/27/02/01/0103,2,27,02,0103
2/27/02/01/0104,2,27,02,0104
2/27/02/01/0105,2,27,02,0105
2/27/02/02/0201,2,27,02,0201
2/27/02/02/0202,2,27,02,0202
2/27/02/02/0203,2,27,02,0203
2/27/02/02/0204,2,27,02,0204
2/27/02/03/0301,2,27,02,0301
2/27/02/03/0302,2,27,02,0302
2/27/02/04/0401,2,27,02,0401
2/27/02/04/0402,2,27,02,0402
2/27/02/04/0403,2,27,02,0403
2/27/02/04/0404,2,27,02,0404
2/27/02/04/0405,2,27,02,0405
2/27/02/05/0501,2,27,02,0501
2/27/02/05/0502,2,27,02,0502
2/27/02/05/0503,2,27,02,0503
2/27/02/05/0504,2,27,02,0504
2/27/02/06/0601,2,27,02,0601
2/27/02/06/0602,2,27,02,0602
2/27/02/06/0603,2,27,02,0603
2/27/02/06/0604,2,27,02,0604
2/27/02/07/0701,2,27,02,0701
2/27/02/07/0702,2,27,02,0702
2/27/02/07/0703,2,27,02,0703
2/27/02/07/0704,2,27,02,0704
2/27/02/07/0705,2,27,02,0705
2/27/02/08/0801,2,27,02,0801
2/27/02/08/0802,2,27,02,0802
2/27/02/08/0803,2,27,02,0803
2/27/02/08/0804,2,27,02,0804
2/27/02/08/0805,2,27,02,0805
2/27/03/01/0101,2,27,03,0101
2/27/03/01/0102,2,27,03,0102
2/27/03/01/0103,2,27,03,0103
2/27/03/01/0104,2,27,03,0104
2/27/03/01/0105,2,27,03,0105
2/27/03/01/0106,2,27,03,0106
2/27/03/02/0201,2,27,03,0201
2/27/03/02/0202,2,27,03,0202
2/27/03/02/0203,2,27,03,0203
2/27/03/02/0204,2,27,03,0204
2/27/03/02/0205,2,27,03,0205
2/27/03/02/0206,2,27,03,0206
2/27/03/03/0301,2,27,03,0301
2/27/03/03/0302,2,27,03,0302
2/27/03/03/0303,2,27,03,0303
2/27/03/03/0304,2,27,03,0304
2/27/03/03/0305,2,27,03,0305
2/27/03/03/0306,2,27,03,0306
2/27/03/04/0401,2,27,03,0401
2/27/03/04/0402,2,27,03,0402
2/27/03/04/0403,2,27,03,0403
2/27/03/04/0404,2,27,03,0404
2/27/03/04/0405,2,27,03,0405
2/27/03/05/0501,2,27,03,0501
2/27/03/05/0502,2,27,03,0502
2/27/03/05/0503,2,27,03,0503
2/27/03/05/0504,2,27,03,0504
2/27/03/05/0505,2,27,03,0505
2/27/03/06/0601,2,27,03,0601
2/27/03/06/0602,2,27,03,0602
2/27/03/06/0603,2,27,03,0603
2/27/03/06/0604,2,27,03,0604
2/27/03/06/0605,2,27,03,0605
2/27/04/01/0101,2,27,04,0101
2/27/04/01/0102,2,27,04,0102
2/27/04/01/0103,2,27,04,0103
2/27/04/01/0104,2,27,04,0104
2/27/04/02/0201,2,27,04,0201
2/27/04/02/0202,2,27,04,0202
2/27/04/02/0203,2,27,04,0203
2/27/04/03/0301,2,27,04,0301
2/27/04/03/0302,2,27,04,0302
2/27/04/03/0303,2,27,04,0303
2/27/04/03/0304,2,27,04,0304
2/27/04/03/0305,2,27,04,0305
2/27/04/04/0401,2,27,04,0401
2/27/04/04/0402,2,27,04,0402
2/27/04/04/0403,2,27,04,0403
2/27/04/04/0404,2,27,04,0404
2/27/04/04/0405,2,27,04,0405
2/27/04/05/0501,2,27,04,0501
2/27/04/05/0502,2,27,04,0502
2/27/04/05/0503,2,27,04,0503
2/27/04/05/0504,2,27,04,0504
2/27/04/05/0505,2,27,04,0505
2/27/04/05/0506,2,27,04,0506
2/27/05/01/0101,2,27,05,0101
2/27/05/01/0102,2,27,05,0102
2/27/05/01/0103,2,27,05,0103
2/27/05/01/0104,2,27,05,0104
2/27/05/01/0105,2,27,05,0105
2/27/05/02/0201,2,27,05,0201
2/27/05/02/0202,2,27,05,0202
2/27/05/02/0203,2,27,05,0203
2/27/05/02/0204,2,27,05,0204
2/27/05/02/0205,2,27,05,0205
2/27/05/02/0206,2,27,05,0206
2/27/05/02/0207,2,27,05,0207
2/27/05/02/0208,2,27,05,0208
2/27/05/03/0301,2,27,05,0301
2/27/05/03/0302,2,27,05,0302
2/27/05/03/0303,2,27,05,0303
2/27/05/03/0304,2,27,05,0304
2/27/05/03/0305,2,27,05,0305
2/27/05/03/0306,2,27,05,0306
2/27/05/04/0401,2,27,05,0401
2/27/05/04/0402,2,27,05,0402
2/27/05/04/0403,2,27,05,0403
2/27/05/04/0404,2,27,05,0404
2/27/05/04/0405,2,27,05,0405
2/27/05/04/0406,2,27,05,0406
2/27/05/05/0501,2,27,05,0501
2/27/05/05/0502,2,27,05,0502
2/27/05/05/0503,2,27,05,0503
2/27/05/05/0504,2,27,05,0504
2/27/05/05/0505,2,27,05,0505
2/27/06/01/0101,2,27,06,0101
2/27/06/01/0102,2,27,06,0102
2/27/06/01/0103,2,27,06,0103
2/27/06/01/0104,2,27,06,0104
2/27/06/01/0105,2,27,06,0105
2/27/06/02/0201,2,27,06,0201
2/27/06/02/0202,2,27,06,0202
2/27/06/02/0203,2,27,06,0203
2/27/06/02/0204,2,27,06,0204
2/27/06/03/0301,2,27,06,0301
2/27/06/03/0302,2,27,06,0302
2/27/06/03/0303,2,27,06,0303
2/27/06/03/0304,2,27,06,0304
2/27/06/03/0305,2,27,06,0305
2/27/06/03/0306,2,27,06,0306
2/27/06/04/0401,2,27,06,0401
2/27/06/04/0402,2,27,06,0402
2/27/06/04/0403,2,27,06,0403
2/27/06/04/0404,2,27,06,0404
2/27/06/04/0405,2,27,06,0405
2/27/06/05/0501,2,27,06,0501
2/27/06/05/0502,2,27,06,0502
2/27/06/05/0503,2,27,06,0503
2/27/06/05/0504,2,27,06,0504
2/27/06/06/0601,2,27,06,0601
2/27/06/06/0602,2,27,06,0602
2/27/06/06/0603,2,27,06,0603
2/27/06/06/0604,2,27,06,0604
2/27/07/01/0101,2,27,07,0101
2/27/07/01/0102,2,27,07,0102
2/27/07/01/0103,2,27,07,0103
2/27/07/01/0104,2,27,07,0104
2/27/07/02/0201,2,27,07,0201
2/27/07/02/0202,2,27,07,0202
2/27/07/02/0203,2,27,07,0203
2/27/07/03/0301,2,27,07,0301
2/27/07/03/0302,2,27,07,0302
2/27/07/03/0303,2,27,07,0303
2/27/07/03/0304,2,27,07,0304
2/27/07/03/0305,2,27,07,0305
2/27/07/04/0401,2,27,07,0401
2/27/07/04/0402,2,27,07,0402
2/27/07/04/0403,2,27,07,0403
2/27/07/05/0501,2,27,07,0501
2/27/07/05/0502,2,27,07,0502
2/27/07/05/0503,2,27,07,0503
2/27/07/05/0504,2,27,07,0504
2/27/07/05/0505,2,27,07,0505
2/27/07/05/0506,2,27,07,0506
2/27/08/01/0101,2,27,08,0101
2/27/08/01/0102,2,27,08,0102
2/27/08/01/0103,2,27,08,0103
2/27/08/01/0104,2,27,08,0104
2/27/08/01/0105,2,27,08,0105
2/27/08/01/0106,2,27,08,0106
2/27/08/01/0107,2,27,08,0107
2/27/08/01/0108,2,27,08,0108
2/27/08/01/0109,2,27,08,0109
2/27/08/02/0201,2,27,08,0201
2/27/08/02/0202,2,27,08,0202
2/27/08/02/0203,2,27,08,0203
2/27/08/02/0204,2,27,08,0204
2/27/08/02/0205,2,27,08,0205
2/27/08/02/0206,2,27,08,0206
2/27/08/03/0301,2,27,08,0301
2/27/08/03/0302,2,27,08,0302
2/27/08/03/0303,2,27,08,0303
2/27/08/03/0304,2,27,08,0304
2/27/08/03/0305,2,27,08,0305
2/27/08/03/0306,2,27,08,0306
2/27/08/04/0401,2,27,08,0401
2/27/08/04/0402,2,27,08,0402
2/27/08/04/0403,2,27,08,0403
2/27/08/04/0404,2,27,08,0404
2/27/08/04/0405,2,27,08,0405
2/27/08/04/0406,2,27,08,0406
2/27/08/04/0407,2,27,08,0407
2/27/08/04/0408,2,27,08,0408
2/27/09/01/0101,2,27,09,0101
2/27/09/01/0102,2,27,09,0102
2/27/09/01/0103,2,27,09,0103
2/27/09/01/0104,2,27,09,0104
2/27/09/01/0105,2,27,09,0105
2/27/09/01/0106,2,27,09,0106
2/27/09/01/0107,2,27,09,0107
2/27/09/02/0201,2,27,09,0201
2/27/09/02/0202,2,27,09,0202
2/27/09/02/0203,2,27,09,0203
2/27/09/02/0204,2,27,09,0204
2/27/09/02/0205,2,27,09,0205
2/27/09/02/0206,2,27,09,0206
2/27/09/03/0301,2,27,09,0301
2/27/09/03/0302,2,27,09,0302
2/27/09/03/0303,2,27,09,0303
2/27/09/03/0304,2,27,09,0304
2/27/09/04/0401,2,27,09,0401
2/27/09/04/0402,2,27,09,0402
2/27/09/04/0403,2,27,09,0403
2/27/09/04/0404,2,27,09,0404
2/27/10/01/0101,2,27,10,0101
2/27/10/01/0102,2,27,10,0102
2/27/10/01/0103,2,27,10,0103
2/27/10/01/0104,2,27,10,0104
2/27/10/01/0105,2,27,10,0105
2/27/10/01/0106,2,27,10,0106
2/27/10/02/0201,2,27,10,0201
2/27/10/02/0202,2,27,10,0202
2/27/10/02/0203,2,27,10,0203
2/27/10/02/0204,2,27,10,0204
2/27/10/02/0205,2,27,10,0205
2/27/10/02/0206,2,27,10,0206
2/27/10/03/0301,2,27,10,0301
2/27/10/03/0302,2,27,10,0302
2/27/10/03/0303,2,27,10,0303
2/27/10/03/0304,2,27,10,0304
2/27/10/03/0305,2,27,10,0305
2/27/10/04/0401,2,27,10,0401
2/27/10/04/0402,2,27,10,0402
2/27/10/04/0403,2,27,10,0403
2/27/10/04/0404,2,27,10,0404
2/27/10/04/0405,2,27,10,0405
2/27/10/04/0406,2,27,10,0406
2/27/10/04/0407,2,27,10,0407
2/27/10/04/0408,2,27,10,0408
2/27/10/05/0501,2,27,10,0501
2/27/10/05/0502,2,27,10,0502
2/27/10/05/0503,2,27,10,0503
2/27/10/05/0504,2,27,10,0504
2/27/11/01/0101,2,27,11,0101
2/27/11/01/0102,2,27,11,0102
2/27/11/01/0103,2,27,11,0103
2/27/11/01/0104,2,27,11,0104
2/27/11/01/0105,2,27,11,0105
2/27/11/01/0106,2,27,11,0106
2/27/11/02/0201,2,27,11,0201
2/27/11/02/0202,2,27,11,0202
2/27/11/02/0203,2,27,11,0203
2/27/11/02/0204,2,27,11,0204
2/27/11/03/0301,2,27,11,0301
2/27/11/03/0302,2,27,11,0302
2/27/11/03/0303,2,27,11,0303
2/27/11/04/0401,2,27,11,0401
2/27/11/04/0402,2,27,11,0402
2/27/11/05/0501,2,27,11,0501
2/27/11/05/0502,2,27,11,0502
2/27/11/05/0503,2,27,11,0503
2/27/11/05/0504,2,27,11,0504
2/27/11/05/0505,2,27,11,0505
2/27/12/01/0101,2,27,12,0101
2/27/12/01/0102,2,27,12,0102
2/27/12/01/0103,2,27,12,0103
2/27/12/01/0104,2,27,12,0104
2/27/12/01/0105,2,27,12,0105
2/27/12/01/0106,2,27,12,0106
2/27/12/02/0201,2,27,12,0201
2/27/12/02/0202,2,27,12,0202
2/27/12/02/0203,2,27,12,0203
2/27/12/02/0204,2,27,12,0204
2/27/12/02/0205,2,27,12,0205
2/27/12/02/0206,2,27,12,0206
2/27/12/02/0207,2,27,12,0207
2/27/12/03/0301,2,27,12,0301
2/27/12/03/0302,2,27,12,0302
2/27/12/03/0303,2,27,12,0303
2/27/12/03/0304,2,27,12,0304
2/27/12/03/0305,2,27,12,0305
2/27/12/03/0306,2,27,12,0306
2/27/12/03/0307,2,27,12,0307
2/27/12/03/0308,2,27,12,0308
2/27/12/04/0401,2,27,12,0401
2/27/12/04/0402,2,27,12,0402
2/27/12/04/0403,2,27,12,0403
2/27/12/04/0404,2,27,12,0404
2/27/12/04/0405,2,27,12,0405
2/27/12/04/0406,2,27,12,0406
2/27/12/04/0407,2,27,12,0407
2/27/12/04/0408,2,27,12,0408
2/28/01/01/0101,2,28,01,0101
2/28/01/01/0102,2,28,01,0102
2/28/01/01/0103,2,28,01,0103
2/28/01/01/0104,2,28,01,0104
2/28/01/01/0105,2,28,01,0105
2/28/01/01/0106,2,28,01,0106
2/28/01/02/0201,2,28,01,0201
2/28/01/02/0202,2,28,01,0202
2/28/01/02/0203,2,28,01,0203
2/28/01/02/0204,2,28,01,0204
2/28/01/02/0205,2,28,01,0205
2/28/01/03/0301,2,28,01,0301
2/28/01/03/0302,2,28,01,0302
2/28/01/03/0303,2,28,01,0303
2/28/01/03/0304,2,28,01,0304
2/28/01/03/0305,2,28,01,0305
2/28/01/03/0306,2,28,01,0306
2/28/01/04/0401,2,28,01,0401
2/28/01/04/0402,2,28,01,0402
2/28/01/04/0403,2,28,01,0403
2/28/01/04/0404,2,28,01,0404
2/28/01/04/0405,2,28,01,0405
2/28/01/04/0406,2,28,01,0406
2/28/02/01/0101,2,28,02,0101
2/28/02/01/0102,2,28,02,0102
2/28/02/01/0103,2,28,02,0103
2/28/02/01/0104,2,28,02,0104
2/28/02/01/0105,2,28,02,0105
2/28/02/02/0201,2,28,02,0201
2/28/02/02/0202,2,28,02,0202
2/28/02/02/0203,2,28,02,0203
2/28/02/02/0204,2,28,02,0204
2/28/02/03/0301,2,28,02,0301
2/28/02/03/0302,2,28,02,0302
2/28/02/03/0303,2,28,02,0303
2/28/02/03/0304,2,28,02,0304
2/28/02/03/0305,2,28,02,0305
2/28/02/04/0401,2,28,02,0401
2/28/02/04/0402,2,28,02,0402
2/28/02/04/0403,2,28,02,0403
2/28/02/04/0404,2,28,02,0404
2/28/02/04/0405,2,28,02,0405
2/28/03/01/0101,2,28,03,0101
2/28/03/01/0102,2,28,03,0102
2/28/03/01/0103,2,28,03,0103
2/28/03/01/0104,2,28,03,0104
2/28/03/02/0201,2,28,03,0201
2/28/03/02/0202,2,28,03,0202
2/28/03/02/0203,2,28,03,0203
2/28/03/02/0204,2,28,03,0204
2/28/03/02/0205,2,28,03,0205
2/28/03/03/0301,2,28,03,0301
2/28/03/03/0302,2,28,03,0302
2/28/03/03/0303,2,28,03,0303
2/28/03/04/0401,2,28,03,0401
2/28/03/04/0402,2,28,03,0402
2/28/03/04/0403,2,28,03,0403
2/28/03/04/0404,2,28,03,0404
2/28/03/04/0405,2,28,03,0405
2/28/03/05/0501,2,28,03,0501
2/28/03/05/0502,2,28,03,0502
2/28/03/05/0503,2,28,03,0503
2/28/03/05/0504,2,28,03,0504
2/28/03/05/0505,2,28,03,0505
2/28/03/06/0601,2,28,03,0601
2/28/03/06/0602,2,28,03,0602
2/28/03/06/0603,2,28,03,0603
2/28/04/01/0101,2,28,04,0101
2/28/04/01/0102,2,28,04,0102
2/28/04/01/0103,2,28,04,0103
2/28/04/01/0104,2,28,04,0104
2/28/04/02/0201,2,28,04,0201
2/28/04/02/0202,2,28,04,0202
2/28/04/02/0203,2,28,04,0203
2/28/04/03/0301,2,28,04,0301
2/28/04/03/0302,2,28,04,0302
2/28/04/03/0303,2,28,04,0303
2/28/04/03/0304,2,28,04,0304
2/28/04/04/0401,2,28,04,0401
2/28/04/04/0402,2,28,04,0402
2/28/04/04/0403,2,28,04,0403
2/28/04/04/0404,2,28,04,0404
2/28/05/01/0101,2,28,05,0101
2/28/05/01/0102,2,28,05,0102
2/28/05/01/0103,2,28,05,0103
2/28/05/01/0104,2,28,05,0104
2/28/05/01/0105,2,28,05,0105
2/28/05/02/0201,2,28,05,0201
2/28/05/02/0202,2,28,05,0202
2/28/05/02/0203,2,28,05,0203
2/28/05/02/0204,2,28,05,0204
2/28/05/03/0301,2,28,05,0301
2/28/05/03/0302,2,28,05,0302
2/28/05/03/0303,2,28,05,0303
2/28/05/03/0304,2,28,05,0304
2/28/05/03/0305,2,28,05,0305
2/28/05/04/0401,2,28,05,0401
2/28/05/04/0402,2,28,05,0402
2/28/05/04/0403,2,28,05,0403
2/28/05/04/0404,2,28,05,0404
2/28/05/05/0501,2,28,05,0501
2/28/05/05/0502,2,28,05,0502
2/28/05/05/0503,2,28,05,0503
2/28/05/05/0504,2,28,05,0504
2/28/05/05/0505,2,28,05,0505
2/28/06/01/0101,2,28,06,0101
2/28/06/01/0102,2,28,06,0102
2/28/06/01/0103,2,28,06,0103
2/28/06/01/0104,2,28,06,0104
2/28/06/02/0201,2,28,06,0201
2/28/06/02/0202,2,28,06,0202
2/28/06/02/0203,2,28,06,0203
2/28/06/02/0204,2,28,06,0204
2/28/06/02/0205,2,28,06,0205
2/28/06/02/0206,2,28,06,0206
2/28/06/03/0301,2,28,06,0301
2/28/06/03/0302,2,28,06,0302
2/28/06/03/0303,2,28,06,0303
2/28/06/03/0304,2,28,06,0304
2/28/06/03/0305,2,28,06,0305
2/28/06/04/0401,2,28,06,0401
2/28/06/04/0402,2,28,06,0402
2/28/06/04/0403,2,28,06,0403
2/28/06/04/0404,2,28,06,0404
2/28/06/04/0405,2,28,06,0405
2/28/06/04/0406,2,28,06,0406
2/28/06/05/0501,2,28,06,0501
2/28/06/05/0502,2,28,06,0502
2/28/06/05/0503,2,28,06,0503
2/28/06/05/0504,2,28,06,0504
2/28/06/05/0505,2,28,06,0505
2/28/06/05/0506,2,28,06,0506
2/28/06/06/0601,2,28,06,0601
2/28/06/06/0602,2,28,06,0602
2/28/06/06/0603,2,28,06,0603
2/28/06/06/0604,2,28,06,0604
2/28/07/01/0101,2,28,07,0101
2/28/07/01/0102,2,28,07,0102
2/28/07/01/0103,2,28,07,0103
2/28/07/01/0104,2,28,07,0104
2/28/07/01/0105,2,28,07,0105
2/28/07/01/0106,2,28,07,0106
2/28/07/02/0201,2,28,07,0201
2/28/07/02/0202,2,28,07,0202
